SMILES_131,SMILES_442,SMILES_611,SMILES_909,SMILES_1235,SMILES_1759
,,,,"['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C=C', 'C1COC2(O1)c1ccsc1c1c2ccs1']","['C1COC2(O1)c1ccsc1c1c2ccs1', 'CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C#C']"
,,,,"['Cc1cc2cscc2cc1C', 'c1ccc2c(c1)csc2']",['COc1cc2c(C#C)scc2cc1OC']
,,,,,"['C=Cc1scc2c1cccc2C', 's1cc2c(c1)ncs2']"
,,,,,"['Sc1ccc2c(c1)csc2', 'CC(c1ccc2c(c1)csc2)(C)C']"
,,,,,"['c1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'C#Cc1sc2c(c1CC)scc2CC']"
,,,,,"['C=Cc1occ(c1S)O', 'C=Cc1cc2cscc2cc1C']"
,,,,,"['COc1cc2c(C#C)scc2cc1OC', 'C=Cc1cc2csc(c2cc1C)C#C']"
,,,,,"['C=Cc1scc2c1ncs2', 'COc1cc2c(C#C)scc2cc1OC']"
,,,,,"['C#Cc1c(C)cc2c1occc2', 'CC(c1ccc2c(c1)csc2)(C)C']"
,,,,,"['CCSc1cc2cscc2cc1SCC', 'C1COC2(O1)c1ccsc1c1c2ccs1']"
,,,,,"['CCSc1cc2cscc2cc1SCC', 'C#Cc1c(N)ccc2c1csc2']"
,,,,,"['COc1cc2c(C#C)scc2cc1OC', 'COc1ccc2c(c1)csc2']"
,,,,,"['COc1cc2c(C#C)scc2cc1OC', 'COc1ccc2c(c1)csc2C#C']"
,,,,,"['C#Cc1c(C)cc2c1occc2', 'CCc1c2cc3ccsc3cc2c(c2c1cc1sccc1c2C=C)CC']"
,,,,,"['C1COC2(O1)c1ccsc1c1c2ccs1', 'C=Cc1occ(c1S)O']"
,,,,,['CCc1c2cc3ccsc3cc2c(c2c1cc1sccc1c2C=C)CC']
,,,,,"['COc1cc2c(C#C)scc2cc1OC', 'C=Cc1scc2c1nc(N)c(n2)N']"
,,,,,"['C=Cc1ccc(c2c1csc2C=C)C', 'CCc1c2cc3ccsc3cc2c(c2c1cc1sccc1c2C=C)CC']"
,,,,,"['Cc1cc2cscc2cc1C', 'c1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2']"
,,,,,"['COc1cc2cscc2cc1C', 'C=Cc1ccc2c(c1)csc2']"
,,,,,"['C=Cc1scc2c1cccc2', 'COc1ccc2c(c1)csc2C#C']"
,,,,,['C=Cc1cc2cscc2cc1C']
,,,,,"['C#Cc1c(N)ccc2c1csc2', 'Oc1cc(oc1)C=C']"
,,,,,"['C=Cc1occ(c1S)O', 'C#Cc1sc2c(c1CC)scc2CC']"
,,,,,"['c1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'C=Cc1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2']"
,,,,,"['C#Cc1scc2c1ccc(c2)C', 'COc1cc2c(C#C)scc2cc1OC']"
,,,,,"['C#Cc1sc2c(c1CC)scc2CC', 'C=Cc1coc2c1CC2']"
,,,,,"['C#Cc1scc2c1nc(N)c(n2)N', 's1cc2c(c1)ncs2']"
,,,,,"['C=Cc1scc2c1scn2', 'COc1coc(c1)C=C']"
,,,,,"['CCSc1cc2c(C=C)scc2cc1SCC', 's1cc2c(c1)ncs2']"
,,,,,"['Oc1cc(oc1)C=C', 'C#Cc1cc2c([nH]1)ccs2']"
,,,,,"['CCc1c2cc3ccsc3cc2c(c2c1cc1sccc1c2C=C)CC', 'c1cc2c(s1)c1c([nH]2)ccs1']"
,,,,,"['C=Cc1scc2c1cccc2', 'C=Cc1cc2csc(c2cc1C)C#C']"
,,,,,"['COc1cc2c(C=C)scc2cc1OC', 'C=Cc1cc2csc(c2cc1C)C=C']"
,,,,,"['CCSc1cc2cscc2cc1SCC', 'c1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2']"
,,,,,"['COc1cc2c(C#C)scc2cc1OC', 's1cc2c(c1)ncs2']"
,,,,,"['C=Cc1scc2c1cccc2', 'CCOc1nc2csc(c2nc1CN)C=C']"
,,,,,"['CCSc1cc2cscc2cc1SCC', 'Oc1cc(oc1)C=C']"
,,,,,"['C=Cc1scc2c1ccc(c2)C', 'COc1cc2cscc2cc1C']"
,,,,,"['C=Cc1sc2c(c1)n(c1c2scc1)C', 'COc1coc(c1)C=C']"
,,,,,"['CCSc1cc2cscc2cc1SCC', 'C#Cc1sc2c(c1CC)scc2CC']"
,,,,,"['C#Cc1cc2c(s1)c1c(C2)cc2c(c1)Cc1c2scc1', 'C=Cc1coc2c1CC2']"
,,,,,"['s1cc2c(c1)ncs2', 'C=Cc1cc2c(s1)c1c(C2(C)C)ccs1']"
,,,,,"['COc1cc2cscc2cc1OC', 'C=Cc1occ(c1S)O']"
,,,,,"['C=Cc1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'C=Cc1scc2c1ncs2']"
,,,,,"['CCSc1cc2cscc2cc1SCC', 'C#Cc1cc2c([nH]1)ccs2']"
,,,,,"['CCc1c2cc3ccsc3cc2c(c2c1cc1sccc1c2C=C)CC', 's1cc2c(c1)ncs2']"
,,,,,"['C#Cc1scc2c1cc(C)c(c2)C', 's1cc2c(c1)ncs2']"
,,,,,"['COc1coc(c1)C=C', 's1cc2c(c1)ncs2']"
,,,,,"['C#Cc1c(N)ccc2c1csc2', 'C=Cc1scc2c1ncs2']"
,,,,,"['COc1cc2cscc2cc1C', 'C=CC1=CC(=[S]C1)c1ccc(s1)C1=[S]CC=C1']"
,,,,,"['COc1cc2cscc2cc1OC', 'c1cc2c(s1)c1c([nH]2)ccs1']"
,,,,,"['C=Cc1cccc2c1csc2C=C', 's1cc2c(c1)ncs2']"
,,,,,"['s1cc2c(c1)cco2', 's1cc2c(c1)ncs2']"
,,,,,"['C#Cc1sc2c(c1CC)scc2CC', 'C#Cc1cc2c([nH]1)ccs2']"
,,,,,"['COc1cc2cscc2cc1C', 'C=Cc1nc2c([nH]1)[nH]cn2']"
,,,,,"['C1COC2(O1)c1ccsc1c1c2ccs1', 'Oc1cc(oc1)C=C']"
,,,,,"['C=Cc1cc2cscc2cc1C', 'C=Cc1ccc(c2c1csc2C=C)C']"
,,,,,"['C=Cc1scc2c1scn2', 'C#Cc1cc2c(s1)c1c(C2)cc2c(c1)Cc1c2scc1']"
,,,,,"['Cc1cc2cscc2cc1C', 'C=Cc1sc2c(c1)n(c1c2scc1)C']"
,,,,,"['C=Cc1cc2c(s1)c1c(C2)cc2c(c1)Cc1c2scc1', 'CC(c1ccc2c(c1)csc2)(C)C']"
,,,,,"['C=Cc1cc2csc(c2cc1C)C=C', 'COc1ccc2c(c1)csc2']"
,,,,,"['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C#C', 'C=CC1=CC2=C(C1)C=CC2']"
,,,,,"['C=Cc1nc2c([nH]1)[nH]cn2', 'Cc1ccc2c(c1)csc2']"
,,,,,"['C=Cc1scc2c1ccc(c2)C', 's1cc2c(c1)ncs2']"
,,,,,"['CCSc1cc2cscc2cc1SCC', 'C#Cc1cc2c(s1)c1c(C2)cc2c(c1)Cc1c2scc1']"
,,,,,"['Cc1cc2cscc2cc1C', 'C=Cc1cc2c(s1)c1c(C2)cc2c(c1)Cc1c2scc1']"
,,,,,"['C=Cc1sc2c(c1)n(c1c2scc1)C', 'C#Cc1cc2c(s1)c1c(C2)cc2c(c1)Cc1c2scc1']"
,,,,,"['Cc1cc2cscc2cc1C', 'C#Cc1c(C)cc2c1occc2']"
,,,,,"['C=Cc1scc2c1ncs2', 'C=CC1=CC2=C(C1)C=CC2']"
,,,,,"['CCc1cc2c(s1)c1c(c3c2cc(s3)CC)c2ccsc2c2c1cc(s2)C=C', 'Oc1cc(oc1)C=C']"
,,,,,"['COc1cc2cscc2cc1OC', 'C=Cc1[nH]cc2c1nccn2']"
,,,,,"['C=Cc1scc2c1cc(C)c(c2)C', 's1cc2c(c1)ncs2']"
,,,,,"['C#Cc1cc2c(s1)c1c(o2)ccs1', 's1cc2c(c1)ncs2']"
,,,,,"['COc1cc2cscc2cc1C', 'C=Cc1cc2csc(c2cc1C)C=C']"
,,,,,"['C=Cc1occ(c1S)O', 'C=CC1=CC2=C(C1)C=CC2']"
,,,,,"['Cc1ccc2c(c1)csc2', 'C1=CC2=C(C1)N=CC2']"
,,,,,"['C=Cc1scc2c1scn2', 'C=CC1=CC2=C(C1)C=CC2']"
,,,,,"['C=Cc1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'c1cc2c(s1)c1c([nH]2)ccs1']"
,,,,,"['C=Cc1cc2cscc2cc1C', 's1cc2c(c1)ncs2']"
,,,,,"['c1cc2c(s1)c1c(s2)ccs1', 'C=Cc1scc2c1ncs2']"
,,,,,"['C=Cc1scc2c1cccc2C', 'COc1ccc2c(c1)csc2']"
,,,,,"['C=Cc1ccc(c2c1csc2C=C)C', 'Cc1ccc2c(c1)csc2']"
,,,,,"['c1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'c1cc2c(s1)c1c(s2)ccs1']"
,,,,,"['CCOc1nc2c(C=C)scc2nc1OCC', 'CC(c1ccc2c(c1)csc2)(C)C']"
,,,,,"['C#Cc1cc2c(s1)c1c(C2)cc2c(c1)Cc1c2scc1', 'c1cc2c(s1)c1c([nH]2)ccs1']"
,,,,,"['COc1cc2cscc2cc1C', 'C1=CC2=C(C1)N=CC2']"
,,,,,"['Cc1ccc2c(c1)csc2', 'C=Cc1[nH]cc2c1nccn2']"
,,,,,"['c1cc2c(o1)cco2', 's1cc2c(c1)ncs2']"
,,,,,"['COc1cc2c(C#C)scc2cc1OC', 'NCc1nc2c(C#C)scc2nc1CN']"
,,,,,"['C=Cc1scc2c1ccc(c2)C(C)(C)C', 'COc1ccc2c(c1)csc2']"
,,,,,"['COc1cc2cscc2cc1C', 'C=Cc1[nH]cc2c1nccn2']"
,,,,,"['C=Cc1scc2c1c(O)ccc2S', 'COc1cc2c(C#C)scc2cc1OC']"
,,,,,"['COc1cc2cscc2cc1OC', 'C=Cc1ccc(c2c1csc2C=C)C']"
,,,,,"['CCc1c2cc3ccsc3cc2c(c2c1cc1sccc1c2C=C)CC', 'COc1ccc2c(c1)csc2C#C']"
,,,,,"['C=Cc1scc2c1cccc2', 'COc1cc2c(C#C)scc2cc1OC']"
,,,,,"['C=Cc1scc2c1nc(N)c(n2)N', 's1cc2c(c1)ncs2']"
,,,,,"['C=Cc1scc2c1scn2', 'CC(c1ccc2c(c1)csc2)(C)C']"
,,,,,"['C#Cc1c(C)cc2c1occc2', 'C=Cc1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2']"
,,,,,"['C#Cc1cc2c(s1)c1c(C2)cc2c(c1)Cc1c2scc1', 'C=Cc1cc2c(s1)c1c(C2)cc2c(c1)Cc1c2scc1']"
,,,,,"['CCSc1cc2cscc2cc1SCC', 'C#Cc1c(C)cc2c1occc2']"
,,,,,"['COc1cc2c(C#C)scc2cc1OC', 'C=Cc1[nH]cc2c1nccn2']"
,,,,,"['C=Cc1scc2c1cccc2C', 'C=Cc1cccc2c1csc2C=C']"
,,,,,"['COc1cc2cscc2cc1C', 'C1=CC(=[S]C1)c1ccc(s1)C1=[S]CC=C1']"
,,,,,"['COc1coc(c1)C=C', 'C=Cc1coc2c1CC2']"
,,,,,"['c1cc2c(s1)c1c(C2)ccc2c1c1sccc1C2', 'Oc1cc(oc1)C=C']"
,,,,,"['C1COC2(O1)c1ccsc1c1c2ccs1', 'COc1cc2c(C#C)scc2cc1OC']"
