File ID	SMILES	HOMO (eV)	LUMO (eV)	Trans (eV)	Osc	...
347	347 C1=CC(=C2[C@H]1CCS2)C1=CC(=C2[C@H]1CCS2)C1=CC(=C2[C@H]1CCS2)C1=CC(=C2[C@H]1CCS2)	-6.781893	-0.060137	3.293600	0.194500	3.490200	0.077100	3.674000	0.965100	4.101800	0.196300	4.205900	0.009400	4.428500	0.014100	4.626600	0.209600	4.715700	0.001100	4.739300	0.002000	4.865200	0.090800	4.905800	0.081800	5.118600	0.168400	5.154600	0.021300	5.259900	0.008000	5.341800	0.004600
348	348 c1sccc1N(CC)c1sccc1N(CC)c1sccc1N(CC)c1sccc1N(CC)	-7.294828	0.429124	3.893000	0.159700	4.030200	0.135400	4.039800	0.032400	4.091400	0.204400	4.251200	0.191800	4.473200	0.000900	4.544100	0.002600	4.620400	0.000800	4.743400	0.002000	4.792500	0.007400	4.809300	0.006500	4.825300	0.002400	5.005100	0.022200	5.094400	0.013900	5.102300	0.026900
349	349 c1sc(c2c1scn2)c1sc(c2c1scn2)c1sc(c2c1scn2)c1sc(c2c1scn2)	-6.385968	-1.237846	1.890300	0.005000	2.211000	1.214700	2.869800	0.107800	2.903700	0.003300	3.268300	0.000700	3.373900	0.044400	3.484500	0.007000	3.687400	0.133700	3.716600	0.154500	3.946900	0.184100	4.174700	0.005800	4.183600	0.002500	4.270800	0.000100	4.344600	0.012300	4.386100	0.080300
350	350 c1cc2c(=O)n(C)c(=O)c3c2c2c1C1=C4[C@@H](c2cc3)C=CC2=C4[C@@H](C(=O)N(C2=O)C)C(=C1)c1cc2c(=O)n(C)c(=O)c3c2c2c1C1=C4[C@@H](c2cc3)C=CC2=C4[C@@H](C(=O)N(C2=O)C)C(=C1)c1cc2c(=O)n(C)c(=O)c3c2c2c1C1=C4[C@@H](c2cc3)C=CC2=C4[C@@H](C(=O)N(C2=O)C)C(=C1)c1cc2c(=O)n(C)c(=O)c3c2c2c1C1=C4[C@@H](c2cc3)C=CC2=C4[C@@H](C(=O)N(C2=O)C)C(=C1)	-7.766129	-2.065344	2.514700	0.156200	2.603200	0.355900	2.637900	0.455700	2.665500	0.488900	3.135800	0.336400	3.226500	0.133600	3.264700	0.453500	3.352900	0.023700	3.353300	0.673700	3.357100	0.019600	3.358900	0.016700	3.387700	0.002500	3.406700	0.005700	3.411300	0.008000	3.416100	0.003600
351	351 c1scc(C#N)c1Nc1scc(C#N)c1Nc1scc(C#N)c1Nc1scc(C#N)c1N	-7.943819	-0.806001	3.599700	0.242600	3.745600	0.137600	3.806800	0.091200	4.123500	0.036900	4.152100	0.093000	4.190900	0.002100	4.356800	0.001200	4.520100	0.053800	4.598400	0.002400	4.612100	0.009700	4.641000	0.021200	4.690200	0.009300	4.731800	0.013400	4.752800	0.011100	4.796600	0.026400
352	352 c1oc(cc1C(F)(F)F)c1oc(cc1C(F)(F)F)c1oc(cc1C(F)(F)F)c1oc(cc1C(F)(F)F)	-7.521227	-1.617989	2.578800	0.983300	3.415500	0.000200	3.951100	0.002800	4.069400	0.284900	4.568500	0.000200	4.577100	0.039000	4.627300	0.029500	4.681400	0.000000	4.715200	0.000000	4.843600	0.170900	5.019000	0.011600	5.267300	0.000100	5.297000	0.001000	5.314300	0.001200	5.350100	0.000400
354	354 c1n(C)c(=O)c2c1c(=O)n(C)c2c1n(C)c(=O)c2c1c(=O)n(C)c2c1n(C)c(=O)c2c1c(=O)n(C)c2c1n(C)c(=O)c2c1c(=O)n(C)c2	-7.874158	-2.254735	2.551600	1.122200	2.869000	0.207100	3.124400	0.292700	3.260500	0.042700	3.354600	0.011700	3.393400	0.014300	3.424900	0.004900	3.437500	0.004200	3.448100	0.001900	3.451100	0.003900	3.491200	0.000900	3.520500	0.000800	3.523300	0.000500	3.603800	0.035800	3.639200	0.013300
355	355 c1c(C(F)(F)F)sc(C#N)c1c1c(C(F)(F)F)sc(C#N)c1c1c(C(F)(F)F)sc(C#N)c1c1c(C(F)(F)F)sc(C#N)c1	-9.144658	-2.090106	3.682400	0.021900	3.716800	0.373000	3.833800	0.365400	3.934400	0.198500	4.119700	0.088300	4.192100	0.160400	4.433000	0.213100	4.574100	0.134400	4.586300	0.041600	4.656800	0.011500	4.722900	0.044000	4.725500	0.062700	4.792700	0.048200	4.820300	0.025400	4.873400	0.042200
356	356 c1coc(N(=O)=O)c1c1coc(N(=O)=O)c1c1coc(N(=O)=O)c1c1coc(N(=O)=O)c1	-9.558271	-2.813929	2.534500	0.023000	2.596800	0.004100	2.633100	0.000200	2.671000	0.002300	2.675600	0.000100	2.680700	0.009600	2.716300	0.000100	2.742700	0.000600	3.182800	0.451800	3.210200	0.117800	3.376400	0.255600	3.567000	0.304400	3.833800	0.140300	3.950700	0.001900	4.064300	0.124300
357	357 N1C(=O)[C](c2c1cc(cc2)C)[C]1C(=O)N(c2c1ccc(C)c2)N1C(=O)[C](c2c1cc(cc2)C)[C]1C(=O)N(c2c1ccc(C)c2)N1C(=O)[C](c2c1cc(cc2)C)[C]1C(=O)N(c2c1ccc(C)c2)N1C(=O)[C](c2c1cc(cc2)C)[C]1C(=O)N(c2c1ccc(C)c2)	-7.495648	-1.305874	2.786000	0.316600	2.903600	0.939300	2.941800	0.384900	2.966900	0.056600	3.043300	0.314700	3.100500	0.314400	3.144600	0.032100	3.145900	0.017200	3.289500	0.000700	3.297700	0.031900	3.414400	0.006600	3.471000	0.003100	3.573900	0.001300	3.616500	0.000200	3.647200	0.003300
358	358 c1csc2c1cc(c1c2scc1)c1csc2c1cc(c1c2scc1)c1csc2c1cc(c1c2scc1)c1csc2c1cc(c1c2scc1)	-7.614562	-0.322455	3.772100	0.148600	3.776300	0.335700	3.792200	0.407500	3.827700	0.152700	3.849200	0.219000	3.870700	0.197000	3.901100	0.043800	3.956900	0.022400	4.485100	0.428900	4.520900	0.933100	4.637200	0.603500	4.776200	0.011500	4.794600	0.045400	4.802500	0.071400	4.841300	0.209400
359	359 c1sc(c2c1OCCO2)c1sc(c2c1OCCO2)c1sc(c2c1OCCO2)c1sc(c2c1OCCO2)	-6.420798	-0.846546	2.424200	1.149300	3.267400	0.000200	3.722200	0.000000	3.947800	0.204800	4.209000	0.003100	4.218400	0.170500	4.325100	0.000300	4.416900	0.000600	4.431800	0.000100	4.613000	0.017600	4.662200	0.000200	4.805800	0.000000	4.930900	0.044500	5.016100	0.004400	5.062800	0.911400
360	360 n1c2C=[S][CH]c2n(c2c1c1c3c(c(cc1)CC)c(CC)ccc23)n1c2C=[S][CH]c2n(c2c1c1c3c(c(cc1)CC)c(CC)ccc23)n1c2C=[S][CH]c2n(c2c1c1c3c(c(cc1)CC)c(CC)ccc23)n1c2C=[S][CH]c2n(c2c1c1c3c(c(cc1)CC)c(CC)ccc23)	-5.902694	-0.716476	2.385400	0.348500	2.405600	0.442300	2.658000	0.088400	2.673500	0.027900	2.981300	0.004600	3.228400	0.000100	3.615200	0.257900	3.642200	0.267400	3.713400	0.071100	3.729300	0.006200	3.736100	0.003300	3.738500	0.002400	3.755700	0.095700	3.798400	0.028400	3.817200	0.019800
361	361 C1=C(c2c3c(cccc13)ccc2)C1=C(c2c3c(cccc13)ccc2)C1=C(c2c3c(cccc13)ccc2)C1=C(c2c3c(cccc13)ccc2)	-7.004482	-1.168457	2.498500	0.275500	2.783600	0.099500	2.971200	0.122100	3.009500	0.012200	3.282700	0.027700	3.526200	0.229800	3.675600	0.064100	3.675800	0.472500	3.828000	0.016800	3.850500	0.261000	3.939400	0.059600	3.945700	0.126100	3.952200	0.064900	3.972500	0.000400	3.975500	0.119400
362	362 c1sc2c(c1)C(=S)c1c2oc(c1)c1sc2c(c1)C(=S)c1c2oc(c1)c1sc2c(c1)C(=S)c1c2oc(c1)c1sc2c(c1)C(=S)c1c2oc(c1)	-6.538896	-2.462902	0.957900	0.471700	1.124100	0.001400	1.228200	0.046900	1.240900	0.012000	1.676300	0.000000	1.677400	0.000000	1.681900	0.000000	1.685600	0.000000	2.407600	0.642500	2.532100	0.783700	2.683300	0.427100	2.789300	0.004900	2.939100	0.034000	2.975800	0.001500	3.157900	0.327300
363	363 c1scc2c1[C@@H](CCC2)Nc1scc2c1[C@@H](CCC2)Nc1scc2c1[C@@H](CCC2)Nc1scc2c1[C@@H](CCC2)N	-7.296461	0.396198	3.868400	0.233400	3.925600	0.263900	4.001700	0.324900	4.529900	0.136700	4.597700	0.016200	4.669400	0.003300	4.798000	0.005100	5.014500	0.030900	5.083800	0.021300	5.123000	0.011000	5.158400	0.001500	5.282500	0.019800	5.289400	0.012800	5.319900	0.014400	5.376200	0.000400
365	365 c1sc(c2c1[CH][N]2)c1sc(c2c1[CH][N]2)c1sc(c2c1[CH][N]2)c1sc(c2c1[CH][N]2)	-7.566942	-1.215260	3.157500	1.116600	3.275600	0.075200	3.290700	0.078800	3.449600	0.014500	3.562100	0.005600	3.618800	0.185400	3.681400	0.148200	3.875200	0.000900	3.912200	0.000600	3.957400	0.005300	3.976300	0.135500	4.012000	0.013200	4.132100	0.041700	4.320400	0.108200	4.522000	0.805500
366	366 c1sc(c2c1C(=O)CCC2=O)c1sc(c2c1C(=O)CCC2=O)c1sc(c2c1C(=O)CCC2=O)c1sc(c2c1C(=O)CCC2=O)	-7.877696	-1.940444	1.689000	0.000200	1.774900	0.004500	2.582600	0.382800	2.987200	0.032500	3.018200	0.003400	3.022100	0.008700	3.047100	0.000200	3.059600	0.006000	3.080800	0.000600	3.224900	0.018000	3.379200	0.005800	3.434700	0.295000	3.761900	0.103700	3.984000	0.002100	4.006600	0.059100
367	367 C1=CC2=CC(=NC2=C1)C1=CC2=CC(=NC2=C1)C1=CC2=CC(=NC2=C1)C1=CC2=CC(=NC2=C1)	-7.363401	-2.235959	1.719100	0.007100	1.831900	0.000200	1.985000	0.099800	2.090100	0.002100	3.182700	0.012900	3.375400	0.001700	3.474000	1.960900	3.631600	0.000200	3.638900	0.334200	3.669200	0.001100	3.707400	0.016700	3.769900	0.701100	3.794400	0.011500	3.855300	0.038900	3.888700	0.077800
368	368 c1sc(c(n1)C(=O)OC)c1sc(c(n1)C(=O)OC)c1sc(c(n1)C(=O)OC)c1sc(c(n1)C(=O)OC)	-7.513063	-2.107794	2.057500	0.000400	2.096200	0.005900	2.358300	0.003400	2.460700	0.801500	3.082000	0.002300	3.126500	0.000300	3.292200	0.000100	3.509800	0.353300	3.600300	0.000900	3.753300	0.003100	3.762200	0.000600	3.828200	0.000300	4.062100	0.001000	4.168800	0.021400	4.204200	0.012600
369	369 c1sc(c2c1C(=O)NC2=O)c1sc(c2c1C(=O)NC2=O)c1sc(c2c1C(=O)NC2=O)c1sc(c2c1C(=O)NC2=O)	-8.410223	-2.129291	2.873800	0.731000	3.132000	0.000500	3.206300	0.004000	3.457700	0.000200	3.463800	0.000600	3.499100	0.001100	3.509700	0.005900	3.559800	0.001800	3.565200	0.004300	3.679400	0.026000	3.811000	0.465500	4.178800	0.001500	4.274000	0.036200	4.465200	0.015900	4.496700	0.018800
371	371 c1c(N)ccc(c1)c1c(N)ccc(c1)c1c(N)ccc(c1)c1c(N)ccc(c1)	-7.630889	0.424225	4.076000	0.062400	4.083400	0.234000	4.204800	0.040900	4.241000	0.117600	4.393600	0.126300	4.489800	0.286700	4.605700	0.634100	4.786600	0.189100	5.182700	0.615600	5.251300	0.091300	5.302900	0.029800	5.334100	0.031500	5.417300	0.301200	5.486700	0.086700	5.490200	0.157700
372	372 C1=C2OCCSC2=C([S@@]1NC)C1=C2OCCSC2=C([S@@]1NC)C1=C2OCCSC2=C([S@@]1NC)C1=C2OCCSC2=C([S@@]1NC)	-4.797095	0.521642	1.851600	0.948800	1.979900	0.014800	1.997700	0.081300	2.222600	0.105400	2.710500	0.061900	2.794200	0.009400	2.850200	0.002800	3.019800	0.009500	3.089100	0.073200	3.104300	0.024200	3.152700	0.015700	3.254500	0.001800	3.293700	0.013600	3.473000	0.025100	3.601400	0.013700
373	373 c1c2n(CC)c3c(cc4c(c3)c3c(C4)cccc3)c2cc2c1c1c(C2)cc2c(c1)C(CC)(CC)c1c2cccc1c1c2n(CC)c3c(cc4c(c3)c3c(C4)cccc3)c2cc2c1c1c(C2)cc2c(c1)C(CC)(CC)c1c2cccc1c1c2n(CC)c3c(cc4c(c3)c3c(C4)cccc3)c2cc2c1c1c(C2)cc2c(c1)C(CC)(CC)c1c2cccc1c1c2n(CC)c3c(cc4c(c3)c3c(C4)cccc3)c2cc2c1c1c(C2)cc2c(c1)C(CC)(CC)c1c2cccc1	-7.005027	-0.494159	3.235300	1.042900	3.240300	0.225700	3.253200	2.437000	3.257800	2.737900	3.520100	0.028500	3.532000	0.031600	3.542900	0.026500	3.589400	0.024300	3.714700	0.003400	3.778200	0.021700	3.779100	0.013800	3.823000	0.007600	3.975200	0.000500	3.980100	0.001500	3.984000	0.003600
374	374 c1scc2c1C=C(S2(=O)=O)c1scc2c1C=C(S2(=O)=O)c1scc2c1C=C(S2(=O)=O)c1scc2c1C=C(S2(=O)=O)	-8.144367	-2.191061	2.957600	1.575800	3.462100	0.201700	3.746900	0.221900	3.833600	0.044800	3.886700	0.007900	3.914800	0.006900	3.919200	0.054400	3.973800	0.025300	3.986600	0.005900	4.079000	0.028000	4.109100	0.045400	4.131400	0.015300	4.198800	0.039800	4.223700	0.055000	4.244600	0.051800
375	375 n1cc2c3c(c1)ccc1c3c(cc2)cn(c1)n1cc2c3c(c1)ccc1c3c(cc2)cn(c1)n1cc2c3c(c1)ccc1c3c(cc2)cn(c1)n1cc2c3c(c1)ccc1c3c(cc2)cn(c1)	-5.754119	-0.351299	1.901100	0.005500	1.930800	0.001600	2.429100	1.553200	2.685900	0.082800	3.239900	0.328400	3.269600	0.014200	3.277100	0.012500	3.291000	0.048900	3.346900	0.002800	3.353700	0.001100	3.522700	0.008600	3.564900	0.001700	3.909400	0.001400	3.923600	0.003000	4.027200	0.002000
376	376 c1sc2c(c1)C(C)(C)c1c2sc(c1)c1sc2c(c1)C(C)(C)c1c2sc(c1)c1sc2c(c1)C(C)(C)c1c2sc(c1)c1sc2c(c1)C(C)(C)c1c2sc(c1)	-6.157120	-1.072129	2.046400	2.369400	2.471400	0.010900	2.868800	0.262300	3.157600	0.009800	3.385300	0.000000	3.510200	0.042100	3.650800	0.027300	3.766200	0.001200	3.885400	0.006300	4.072900	0.002000	4.171000	0.010500	4.195400	0.000500	4.240300	0.002100	4.249200	0.005200	4.286200	0.000300
377	377 N(CC)c1cscc1N(CC)N(CC)c1cscc1N(CC)N(CC)c1cscc1N(CC)N(CC)c1cscc1N(CC)	-7.891029	0.402184	4.321500	0.216100	4.383000	0.114300	4.410300	0.135100	4.436600	0.003500	4.810900	0.169600	4.849300	0.204900	4.909900	0.128200	4.977400	0.146900	5.151400	0.035800	5.240100	0.011500	5.285200	0.002600	5.286600	0.008000	5.321800	0.042700	5.333200	0.018600	5.414800	0.009800
378	378 c1sc(c2c1sc(=O)c(=O)s2)c1sc(c2c1sc(=O)c(=O)s2)c1sc(c2c1sc(=O)c(=O)s2)c1sc(c2c1sc(=O)c(=O)s2)	-8.664921	-0.934439	2.765600	0.000200	2.765800	0.000300	2.770600	0.000200	2.770600	0.000300	3.323400	0.000500	3.323500	0.000200	3.327600	0.000500	3.327700	0.000200	3.731600	0.810900	4.009900	0.092000	4.208600	0.061800	4.217600	0.075800	4.247000	0.000900	4.275900	0.011900	4.354500	0.002200
379	379 c1sc(c2c1OCO2)c1sc(c2c1OCO2)c1sc(c2c1OCO2)c1sc(c2c1OCO2)	-6.748695	-0.893350	2.639900	1.169200	3.445600	0.000000	3.911200	0.000000	4.131600	0.245100	4.286100	0.005800	4.291500	0.249800	4.393200	0.000000	4.448000	0.000900	4.582900	0.000000	4.703300	0.105300	4.720500	0.000000	4.880700	0.000000	5.057200	0.016900	5.175000	0.788400	5.250500	0.000000
380	380 c1sc2c(c1)[nH]c(c2)c1sc2c(c1)[nH]c(c2)c1sc2c(c1)[nH]c(c2)c1sc2c(c1)[nH]c(c2)	-6.252360	-0.740422	2.360400	1.983300	2.928700	0.003800	3.405500	0.141500	3.709900	0.002600	3.779100	0.096500	4.008700	0.011400	4.117800	0.020000	4.331400	0.019200	4.346000	0.002000	4.418800	0.003100	4.432900	0.000200	4.483900	0.000600	4.496100	0.007000	4.613900	0.003400	4.672400	0.000800
381	381 c1c2cscc2c(N)c(c1)c1c2cscc2c(N)c(c1)c1c2cscc2c(N)c(c1)c1c2cscc2c(N)c(c1)	-6.696722	-0.657699	2.877200	0.198700	2.909100	0.386500	2.961100	0.417500	3.042200	0.305700	3.544800	0.002400	3.552200	0.000700	3.611700	0.006300	3.754000	0.051800	3.771400	0.011000	3.800600	0.023800	4.108400	0.059600	4.125800	0.052800	4.185200	0.034400	4.200400	0.039700	4.351400	0.052100
382	382 c1oc(c(c1C#N)C#N)c1oc(c(c1C#N)C#N)c1oc(c(c1C#N)C#N)c1oc(c(c1C#N)C#N)	-8.559069	-2.714608	2.513100	0.632100	3.109900	0.135500	3.684100	0.634700	3.696800	0.000800	4.178700	0.063400	4.369200	0.028800	4.412500	0.163200	4.479200	0.007900	4.568300	0.000400	4.621200	0.010200	4.647300	0.001300	4.728600	0.003300	4.760200	0.037700	4.820900	0.083600	4.857200	0.013200
383	383 C#CC#CC#CC#CC#CC#CC#CC#C	-7.655651	-0.873758	2.141800	0.000000	2.413400	0.000000	2.413400	0.000000	2.628200	0.000000	2.925300	0.000000	2.925300	0.000000	3.233200	0.000000	3.556500	0.000000	3.556500	0.000000	3.859300	0.000000	4.209000	0.000000	4.209000	0.000000	4.442300	0.000000	4.705300	8.070200	4.721500	0.000000
384	384 c1sc2c(c1)C=c1c2sc2=c3sc(cc3C=c12)c1sc2c(c1)C=c1c2sc2=c3sc(cc3C=c12)c1sc2c(c1)C=c1c2sc2=c3sc(cc3C=c12)c1sc2c(c1)C=c1c2sc2=c3sc(cc3C=c12)	-7.142444	-0.065852	3.438500	0.199400	3.439900	0.100100	3.443800	0.113200	3.494100	0.203900	3.929500	1.173600	3.949600	0.028400	3.954800	0.054500	4.020900	0.064600	4.126300	0.862600	4.160600	0.054500	4.184800	0.107900	4.240600	0.249700	4.583200	0.026500	4.584100	0.007400	4.586200	0.008500
385	385 c1sc(c2c1cc(OC)c(OC)c2)c1sc(c2c1cc(OC)c(OC)c2)c1sc(c2c1cc(OC)c(OC)c2)c1sc(c2c1cc(OC)c(OC)c2)	-6.326103	-1.152402	2.086600	0.937600	2.588000	0.091700	2.930000	0.268100	2.994400	0.004000	3.063400	0.003700	3.252300	0.029300	3.421200	0.000700	3.611700	0.172000	3.674400	0.079400	3.700900	0.030100	3.908200	0.029500	4.001200	0.003300	4.048800	0.006900	4.079800	0.005800	4.129900	0.070100
386	386 c1scc2c1c(c(cc2)O)c1scc2c1c(c(cc2)O)c1scc2c1c(c(cc2)O)c1scc2c1c(c(cc2)O)	-6.605019	-0.935800	2.538000	0.409700	2.841700	0.115400	2.887000	0.395500	3.088800	0.039500	3.172200	0.023300	3.225100	0.016600	3.299300	0.026500	3.402700	0.006600	3.452700	0.011500	3.588100	0.001100	3.635600	0.002600	3.756000	0.020300	3.818500	0.013800	3.910900	0.059300	3.950800	0.022400
387	387 c1sc(c2c1C[C@H](N(=O)=O)[C@@H](N(=O)=O)C2)c1sc(c2c1C[C@H](N(=O)=O)[C@@H](N(=O)=O)C2)c1sc(c2c1C[C@H](N(=O)=O)[C@@H](N(=O)=O)C2)c1sc(c2c1C[C@H](N(=O)=O)[C@@H](N(=O)=O)C2)	-8.104095	-2.320043	2.603500	0.000100	2.612100	0.000100	2.654700	0.000100	2.659700	0.000100	2.660700	0.000100	2.660800	0.000100	2.663400	0.000000	2.666000	0.000000	2.743900	0.000200	2.744400	0.000100	2.746700	0.000200	2.746900	0.000100	2.747300	0.000200	2.748700	0.000200	2.758900	0.000100
388	388 c1c2c(ccs2)c(c2c1cc1c(c2)scc1)c1c2c(ccs2)c(c2c1cc1c(c2)scc1)c1c2c(ccs2)c(c2c1cc1c(c2)scc1)c1c2c(ccs2)c(c2c1cc1c(c2)scc1)	-7.275508	-0.511846	3.385600	0.627700	3.429200	0.124700	3.494900	0.288500	3.509500	0.081900	3.529500	0.134800	3.593400	0.207800	3.647700	0.143200	3.655800	0.319800	4.028700	0.002400	4.045100	0.004900	4.121000	0.005000	4.130400	0.002300	4.187700	0.025300	4.236400	0.031900	4.281300	0.758200
389	389 c1c2ccsc2cc2c1c(c1c(c2)scc1)c1c2ccsc2cc2c1c(c1c(c2)scc1)c1c2ccsc2cc2c1c(c1c(c2)scc1)c1c2ccsc2cc2c1c(c1c(c2)scc1)	-6.923937	-0.722734	3.081000	0.022000	3.130000	0.115300	3.233600	0.011300	3.276000	0.033600	3.355700	0.216800	3.383400	0.102200	3.399900	0.281900	3.501500	0.033900	3.515300	0.019200	3.616000	0.006100	3.783800	0.094200	3.826000	0.026800	3.865100	0.052800	3.884900	0.031700	4.002200	0.270100
390	390 c1c2c(nccc2)c(s1)c1c2c(nccc2)c(s1)c1c2c(nccc2)c(s1)c1c2c(nccc2)c(s1)	-6.424336	-1.511048	1.992400	1.005600	2.536800	0.282800	2.832600	0.031800	2.890400	0.042000	3.000400	0.042800	3.335300	0.032700	3.551500	0.032800	3.642500	0.009500	3.753400	0.013000	3.772300	0.022300	3.828900	0.013600	3.839400	0.021400	3.845700	0.015100	3.862800	0.021900	3.982400	0.032700
391	391 c1oc(cc1C#N)c1oc(cc1C#N)c1oc(cc1C#N)c1oc(cc1C#N)	-7.680685	-1.970921	2.441900	0.825300	3.215200	0.001200	3.757900	0.030300	3.785900	0.446400	4.293900	0.047800	4.362100	0.210900	4.592500	0.000000	4.697600	0.016000	4.719600	0.000000	4.762000	0.000100	4.814200	0.087500	4.966500	0.051100	5.005000	0.000700	5.016000	0.005100	5.079700	0.000000
392	392 C1=CC=C(S1(=O)=O)C1=CC=C(S1(=O)=O)C1=CC=C(S1(=O)=O)C1=CC=C(S1(=O)=O)	-8.852680	-2.477052	2.876300	0.790700	3.205300	0.004300	3.345100	0.007300	3.371000	0.033400	3.527700	0.000400	3.640400	0.004200	3.649300	0.064000	3.704500	0.002200	3.771200	0.000200	3.876700	0.002100	3.987300	0.323300	4.111000	0.001900	4.177800	0.012500	4.211800	0.005300	4.233800	0.004600
394	394 c1[nH]c(c(c1)C(=O)C)c1[nH]c(c(c1)C(=O)C)c1[nH]c(c(c1)C(=O)C)c1[nH]c(c(c1)C(=O)C)	-6.859174	-0.921105	2.606500	0.757900	3.048100	0.011400	3.128500	0.017500	3.141800	0.006600	3.142400	0.000300	3.169700	0.006500	3.315300	0.449100	3.994400	0.056600	4.013700	0.079100	4.243000	0.246600	4.375100	0.098200	4.476400	0.021900	4.620600	0.009100	4.720300	0.021300	4.785400	0.037600
395	395 c1sc(c(c1)OC)c1sc(c(c1)OC)c1sc(c(c1)OC)c1sc(c(c1)OC)	-6.434404	-0.980426	2.394900	1.211100	3.268200	0.332500	3.735300	0.040900	3.927800	0.011100	4.306000	0.009700	4.375000	0.002600	4.400900	0.000100	4.442900	0.025800	4.469500	0.002900	4.665100	0.003300	4.812300	0.005400	4.924800	0.078200	5.028100	0.022400	5.113600	0.020500	5.220800	0.011300
396	396 c1sc(c2c1nc1c3ccc(CC)cc3c3cc(CC)ccc3c1n2)c1sc(c2c1nc1c3ccc(CC)cc3c3cc(CC)ccc3c1n2)c1sc(c2c1nc1c3ccc(CC)cc3c3cc(CC)ccc3c1n2)c1sc(c2c1nc1c3ccc(CC)cc3c3cc(CC)ccc3c1n2)	-5.465951	-2.158407	1.014000	0.875100	1.600200	0.019600	1.828600	0.221500	1.855300	0.011300	2.045200	0.028400	2.620400	0.697000	2.791100	0.436800	2.871600	0.037900	2.876000	0.005100	2.886100	0.000600	2.907200	0.003700	2.957500	0.075600	3.051100	0.227500	3.080800	0.022300	3.086600	0.681400
398	398 c1sc(c2c1cc(N(=O)=O)c(N(=O)=O)c2)c1sc(c2c1cc(N(=O)=O)c(N(=O)=O)c2)c1sc(c2c1cc(N(=O)=O)c(N(=O)=O)c2)c1sc(c2c1cc(N(=O)=O)c(N(=O)=O)c2)	-8.289948	-3.056111	2.104500	0.753100	2.373000	0.214200	2.559600	0.049400	2.569200	0.003300	2.584800	0.041700	2.597600	0.026900	2.598500	0.014500	2.606000	0.024600	2.615800	0.042000	2.636400	0.013600	2.685700	0.015000	2.696100	0.004400	2.702900	0.005300	2.705000	0.005700	2.706700	0.003700
399	399 C1=C(F)C=C/C/1=C\1/C(=CC(=C1)F)C1=C(F)C=C/C/1=C\1/C(=CC(=C1)F)C1=C(F)C=C/C/1=C\1/C(=CC(=C1)F)C1=C(F)C=C/C/1=C\1/C(=CC(=C1)F)	-7.736741	-2.173101	2.109800	0.032400	2.182500	0.005900	2.382300	0.041300	2.415400	0.009800	2.466500	0.031000	2.552900	0.029300	2.791600	0.014100	2.826900	0.040600	2.833200	0.010300	2.857100	0.034400	3.240700	0.257700	3.317400	0.364000	3.396900	0.167700	3.462400	0.758700	3.571600	0.116600
401	401 c1c(OCC)cc(OCC)c(c1)c1c(OCC)cc(OCC)c(c1)c1c(OCC)cc(OCC)c(c1)c1c(OCC)cc(OCC)c(c1)	-7.673883	0.538785	3.920000	0.157800	4.087300	0.078900	4.125800	0.028500	4.208800	0.047500	4.370700	0.250800	4.452900	0.317100	4.629400	0.206400	4.733900	0.116100	5.071000	0.230300	5.090600	0.537900	5.095600	0.036200	5.181700	0.063000	5.208500	0.285300	5.261000	0.143400	5.284400	0.039000
403	403 c1scc2c1C=C(C2)c1scc2c1C=C(C2)c1scc2c1C=C(C2)c1scc2c1C=C(C2)	-6.692640	-1.056346	2.584200	0.954900	3.326500	1.444300	3.724500	0.019000	3.771000	0.063900	4.127200	0.019600	4.296400	0.118200	4.467500	0.037200	4.585400	0.003200	4.596200	0.042000	4.631100	0.038000	4.678900	0.025000	4.686900	0.008700	4.745400	0.009600	4.811700	0.029900	4.815400	0.353500
404	404 c1c(ncc2c1non2)c1c(ncc2c1non2)c1c(ncc2c1non2)c1c(ncc2c1non2)	-8.458931	-2.587258	2.802100	0.402900	2.983700	0.108600	3.126500	0.153500	3.195500	0.063600	3.369500	0.139500	3.483700	0.042800	3.540900	0.009700	3.552100	0.007200	3.570300	0.005200	3.632100	0.023400	3.738900	0.022200	4.054500	0.022000	4.108400	0.020900	4.164200	0.125300	4.249600	0.025800
406	406 c1c(OCC)c(cc(c1)OC)c1c(OCC)c(cc(c1)OC)c1c(OCC)c(cc(c1)OC)c1c(OCC)c(cc(c1)OC)	-7.750891	0.209256	4.007200	0.248000	4.073200	0.017600	4.154300	0.062900	4.235200	0.052200	4.354900	0.133500	4.702200	0.088000	4.727800	0.036100	4.793400	0.090700	5.037000	1.186100	5.188700	0.598100	5.345000	0.311700	5.351400	0.039700	5.421500	1.067800	5.446800	0.552100	5.504800	0.049100
407	407 c1sc(c(c1SCC)SCC)C=Cc1sc(c(c1SCC)SCC)C=Cc1sc(c(c1SCC)SCC)C=Cc1sc(c(c1SCC)SCC)C=C	-6.861078	-0.925731	2.703900	1.429500	3.115500	0.477100	3.623800	0.335100	3.974200	0.056000	4.020400	0.000200	4.243600	0.004600	4.357500	0.153100	4.537800	0.040500	4.562700	0.037600	4.601600	0.017700	4.680000	0.128500	4.755100	0.014000	4.784200	0.087400	4.855400	0.006400	4.897100	0.084900
